Medicine ID,Name,Company Name,MRP,PTR/SP,Offer,Category
1277,STEMIN FORT TAB 10*50STRIP,GENREL,557,334.34,No Offer Available,General
1278,STILNOCT 12.5MG TAB 1X1,SANOFI INDIA LIMITED,252.26,160.54,No Offer Available,General
1279,STILNOCT 6.25MG TAB BOX,SANOFI INDIA LIMITED,200.82,127.81,No Offer Available,General
1280,STREPSILS GINGAR JAR 8*36,RECKITT BENCKISER INDIA PVT.LTD.,840,547.17,No Offer Available,General
1281,STREPSILS GINGER (BIG JAR) 1X28,RECKITT BENCKISER INDIA PVT.LTD.,600,393.16,No Offer Available,General
1282,STREPSILS GINGER (SMALL JAR) 1X16,RECKITT BENCKISER INDIA PVT.LTD.,420,286.46,No Offer Available,General
1283,STREPSILS ORANGE (BIG JAR) 1X28,RECKITT BENCKISER INDIA PVT.LTD.,600,393.16,No Offer Available,General
1284,STREPSILS ORANGE (SMALL JAR) 1X13,RECKITT BENCKISER INDIA PVT.LTD.,300,203.98,No Offer Available,General
1285,STREPSILS ORANGE JAR [SMALL] 8*16STRIP,RECKITT BENCKISER INDIA PVT.LTD.,420,284.74,No Offer Available,General
1286,STREPSILS ORANGE JAR 8*36,RECKITT BENCKISER INDIA PVT.LTD.,840,547.17,No Offer Available,General
1287,STREPSILS SUGARFREE (JAR) 1X7,RECKITT BENCKISER INDIA PVT.LTD.,300,141.62,No Offer Available,General
1288,SUGAR FREE GOLD 300PIL 1X300PIL,ZYDUS WELLNESS,199,144.49,No Offer Available,General
1289,SUGAR FREE GOLD 500PIL 500PIL,ZYDUS WELLNESS,300,217.82,No Offer Available,General
1290,SUGAR FREE GOLD 50PIL 50PIL,ZYDUS WELLNESS,35,25.41,No Offer Available,General
1291,SUGAR FREE GOLD PELLETS 100,IPCA LAB.,80,0,No Offer Available,General
1292,SUGAR FREE GOLD POWDER 100GM,ZYDUS WELLNESS,150,108.91,No Offer Available,General
1293,SUGAR FREE GOLD SACHET 100 1*100,ZYDUS WELLNESS,159,0,No Offer Available,General
1294,SUGAR FREE GREEN 100 PELLETS 1X100,IPCA LAB.,110,0,No Offer Available,General
1295,SUGAR FREE GREEN 300 PELLETS 1X300,IPCA LAB.,290,0,No Offer Available,General
1296,SUGAR FREE GREEN POWDER 200GM,ZYDUS WELLNESS,225,163.37,No Offer Available,General
1297,SUGAR FREE GREEN POWDER 400GM,IPCA LAB.,450,0,No Offer Available,General
1298,SUGAR FREE GREEN PWDR CON 3X40 3X40G,IPCA LAB.,252,0,No Offer Available,General
1299,SUGAR FREE NATURA 300PIL 300PIL,ZYDUS WELLNESS,199,144.49,No Offer Available,General
1300,SUGAR FREE NATURA 500PIL 1X500PIL,ZYDUS WELLNESS,300,217.82,No Offer Available,General
1301,SUGAR FREE NATURA DROP PCS,ZYDUS WELLNESS,140,101.65,No Offer Available,General
1302,SUGAR FREE NATURA PELLET 200,IPCA LAB.,135,0,No Offer Available,General
1303,SUGAR FREE NATURA PELLETS 100,IPCA LAB.,80,0,No Offer Available,General
1304,SUGAR FREE NATURA POWDER 100GM,ZYDUS WELLNESS,150,108.91,No Offer Available,General
1305,SUGAR FREE NATURA POWDER 220G,IPCA LAB.,325,0,No Offer Available,General
1306,SUGAR FREE NATURA SACHET 25 1*25,ZYDUS WELLNESS,45,0,No Offer Available,General
1307,SUGAR FREE NATURA SACHETS 100 1*100,ZYDUS WELLNESS,159,0,No Offer Available,General
1308,SUGAR FREE NATURA SACHETS 50,IPCA LAB.,85,0,No Offer Available,General
1309,SUGARNIL TAB 15*12STRIP,ABBOTT HEATHCARE LIMITED,2429.88,1562.04,No Offer Available,General
1310,SUMO COLD TAB 10*20STRIP,ALKEM LABORATORIES LTD,820,464.29,No Offer Available,General
1311,SUMO L IV  1PIC,ALKEM LABORATORIES LTD,229,48.21,No Offer Available,General
1312,SUMO TAB. 15*20STRIP,ALKEM LABORATORIES LTD,2480,1348.21,No Offer Available,General
1313,SUPACEF 1.5MG 1VAIL,GLAXOSMITHKLINE PHARMACEUTICALS LTD,379.38,219.5,No Offer Available,General
1314,SUPACEF 250MG  1VAIL,GLAXOSMITHKLINE PHARMACEUTICALS LTD,84.3,44.71,No Offer Available,General
1315,SUPACEF 750MG 1VIAL,GLAXOSMITHKLINE PHARMACEUTICALS LTD,236.7,136.94,No Offer Available,General
1316,SURBEX GOLD CAP 15*10STRIP,ABBOTT INDIA LIMITED,2245.3,1443.4,No Offer Available,General
1317,SUSTEN 100MG CAP  1BOX,ALKEM LABORATORIES LTD,1250,740,No Offer Available,General
1318,SYNCLAR DRY SYP 30ML,CIPLA LTD,154.56,99.36,No Offer Available,General
1319,SYNTOCINON AMP 1ML*75AMP,MYLAN PHARMACEUTICALS,1497,798.21,No Offer Available,General
1320,TAXIM 1000MG INJ.  1VIAL,ALKEM LABORATORIES LTD,38.29,22.1,No Offer Available,General
1321,TAXIM 250MG INJ  1VIAL,ALKEM LABORATORIES LTD,17.47,12,No Offer Available,General
1322,TAXIM 500MG INJ  1VIAL,ALKEM LABORATORIES LTD,23,14.5,No Offer Available,General
1323,TAXIM-O 100MG  1BOX,ALKEM LABORATORIES LTD,750,407.9,No Offer Available,General
1324,TAXIM-O 200MG 1BOX,ALKEM LABORATORIES LTD,109.45,78.21,No Offer Available,General
1325,TAXIM-O DROP  25,ALKEM LABORATORIES LTD,61,34.91,No Offer Available,General
1326,TAXIM-O SYP  25,ALKEM LABORATORIES LTD,48.61,29.02,No Offer Available,General
1327,TAZAR VAIL 1BOX,LUPIN LIMITED,253.45,93.75,No Offer Available,General
1328,T-BACT CREAM 10GM 1X10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,227.25,146.09,No Offer Available,General
1329,T-BACT CREAM 7.5GM 1X10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,163.75,105.27,No Offer Available,General
1330,T-BACT OINT  5GM 1X10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,113.62,81.16,No Offer Available,General
1331,T-BACT OINT 15GM 1X10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,340.87,243.48,No Offer Available,General
1332,TELLZY-MT 50MG TAB 1X1,ALEMBIC PHARMACEUTICALS LTD,0,0,No Offer Available,General
1333,TELMA 20 10*15,GLENMARK PHARMACEUTICALS LTD,64.79,46.32,No Offer Available,General
1334,TELMA 40MG TAB 5*30,GLENMARK PHARMACEUTICALS LTD,227.14,162.24,No Offer Available,General
1335,TELMA H 40MG TAB 10*15,GLENMARK PHARMACEUTICALS LTD,317.5,227.01,No Offer Available,General
1336,TELMA H 80MG TAB 10*15,GLENMARK PHARMACEUTICALS LTD,479.5,342.5,No Offer Available,General
1337,TELMA-AMH 40MG TAB 10*15,GLENMARK PHARMACEUTICALS LTD,305.5,218.22,No Offer Available,General
1338,TELMIKIND 20MG TAB 12X10,MANKIND,26.68,19.06,4+1,General
1339,TELMIKIND 40 MG TAB 12*10,MANKIND,43.26,30.9,No Offer Available,General
1340,TELMIKIND AM 6*10,MANKIND,75.9,54.21,No Offer Available,General
1341,TELMIKIND H 6*10,MANKIND,90.2,64.43,No Offer Available,General
1342,TELMIKIND-AMH TAB 6*10,MANKIND,104.5,74.64,No Offer Available,General
1343,TELSITE 20MG TB 1X10,SANOFI INDIA LIMITED,610.4,388.48,No Offer Available,General
1344,TELSITE 40MG TB 1X10,SANOFI INDIA LIMITED,1103.8,702.51,No Offer Available,General
1345,TELSITE 80MG TB 1X10,SANOFI INDIA LIMITED,1682.5,1070.78,No Offer Available,General
1346,TELSITE AM TAB 10*10STRIP,SANOFI INDIA LIMITED,1497.2,952.88,No Offer Available,General
1347,TELSITE AMH TAB 1BOX,SANOFI INDIA LIMITED,1472.3,937.04,No Offer Available,General
1348,TELSITE H40+12.5MG 1BOX,SANOFI INDIA LIMITED,1708.3,1087.22,No Offer Available,General
1349,TENORMIN 25 TAB 14*60STRIP,ABBOTT HEATHCARE LIMITED,2970.6,1909.8,No Offer Available,General
1350,TENORMIN 50 TAB 14*60STRIP,ABBOTT HEATHCARE LIMITED,2048.4,1317,No Offer Available,General
1351,TENOVATE GN 20GM PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,91.4,58.76,No Offer Available,General
1352,TENOVATE M SKIN CREAM 15GM 1*10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,120.8,86.29,No Offer Available,General
1353,TENOVATE OINT 15 GMS 1*10,GLAXOSMITHKLINE PHARMACEUTICALS LTD,109.3,70.26,No Offer Available,General
1354,TENOVATE SKIN 30 GM 1OIN,GLAXOSMITHKLINE PHARMACEUTICALS LTD,156.1,100.35,No Offer Available,General
1355,THEO-ASTHALIN FORTE 20*30STRIP,CIPLA LTD,574.2,369,No Offer Available,General
1356,THEO-ASTHALIN TAB 30*60STRIP,CIPLA LTD,1138.2,732,No Offer Available,General
1357,THREPTIN DISKETTES (1KG) 1KG,RAPTAKOS.BRETT @ CO. LTD.,1760,1063.16,No Offer Available,General
1358,THREPTIN DISKETTES 275GM 1PCS,RAPTAKOS.BRETT @ CO. LTD.,490,332.2,No Offer Available,General
1359,THREPTIN POWDER CHOCOLATE 200G 1*200GM,RAPTAKOS.BRETT @ CO. LTD.,440,298.31,No Offer Available,General
1360,THREPTIN POWDER VANILLA 200GM 1*200GM,RAPTAKOS.BRETT @ CO. LTD.,440,298.31,No Offer Available,General
1361,THYRONORM  12.5MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,198.9,124.02,No Offer Available,General
1362,THYRONORM  25MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,194.38,138.84,No Offer Available,General
1363,THYRONORM  37.5MG TAB 1PCS,ABBOTT INDIA LIMITED,196.96,140.69,No Offer Available,General
1364,THYRONORM  50MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,138.43,98.88,No Offer Available,General
1365,THYRONORM  75MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,172.03,120.26,No Offer Available,General
1366,THYRONORM  88MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,221.51,0,No Offer Available,General
1367,THYRONORM 100MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,177.4,126.71,No Offer Available,General
1368,THYRONORM 125MG TAB 120TAB*1CC,ABBOTT INDIA LIMITED,227.13,141.61,No Offer Available,General
1369,T-MINIC ORAL  15ML 1 PCS,RAPTAKOS.BRETT @ CO. LTD.,102.48,0,No Offer Available,General
1370,T-MINIC SYP 60ML 1 PCS,RAPTAKOS.BRETT @ CO. LTD.,109.8,0,No Offer Available,General
1371,TOFAKIN 5MG TAB  BOX,LUPIN LIMITED,3300,2121.43,No Offer Available,General
1372,TOUJEO 450IU 1BOX,SANOFI INDIA LIMITED,1831.33,1334.37,No Offer Available,General
1373,TOUJEO CARTRIDGE 1X3,SANOFI INDIA LIMITED,4200,0,No Offer Available,General
1374,TOUSTAR PEN 1X1,SANOFI INDIA LIMITED,1035,658.71,No Offer Available,General
1375,TRABEST TAB  1BOX,LUPIN LIMITED,1044.5,610.42,No Offer Available,General
1376,TRENTAL 400MG 15*10STRIP,SANOFI INDIA LIMITED,755.3,480.65,No Offer Available,General
1377,TRIBET 2MG TAB 15*20STRIP,ABBOTT HEATHCARE LIMITED,5479.4,3170.18,No Offer Available,General
1378,TRINURVOSOL 1000INJ 5ML*12VIAL,GENREL,840,257.16,No Offer Available,General
1379,UDIHEP FORTE 10*5STRIP,WIN MEDICARE,1910,0,No Offer Available,General
1380,UDIHEP TAB 10*10STRIP,WIN MEDICARE,2610,1852,No Offer Available,General
1381,UDILIV 150 MG 15*10STRIP,ABBOTT INDIA LIMITED,479.12,365.04,No Offer Available,General
1382,UDILIV 300 MG 15*15STRIP,ABBOTT INDIA LIMITED,839.96,639.97,No Offer Available,General
1383,UDISYP 200ML 1X200ML,ABBOTT INDIA LIMITED,213,109.54,No Offer Available,General
1384,ULGAL A SYP 200ML,ALEMBIC PHARMACEUTICALS LTD,184.6,116.31,No Offer Available,General
1385,ULGAL SYP 200ML,ALEMBIC PHARMACEUTICALS LTD,157.8,90.59,No Offer Available,General
1386,ULGAL TAB 8*40STRIP,ALEMBIC PHARMACEUTICALS LTD,22.55,13.41,No Offer Available,General
1387,UNNATI CLAIM DEC-2023.Q4 1PCS,ZYDUS WELLNESS,0,0,No Offer Available,General
1388,UNWANTED 72 TAB 1*1,MANKIND,75,60,1+1,General
1389,UNWANTED KIT 1,MANKIND,393.14,280.81,1+4,General
1390,URIMAX 0.4MG CAP 20X40STRIP,CIPLA LTD,314.6,224.71,9+1,General
1391,URIMAX 0.4MG CAP DIBI PACK 1X30,CIPLA LTD,403.52,259.41,No Offer Available,General
1392,URIMAX D TAB 15X10STRIP,CIPLA LTD,607.22,433.73,No Offer Available,General
1393,URIMAX DX CAP 30*5CC,CIPLA LTD,4622.2,2476.07,No Offer Available,General
1394,URIMAX F CAPSULES 15*30STRIP,CIPLA LTD,14779.5,8637.36,No Offer Available,General
1395,URIMAX T CAP 15*10STRIP,CIPLA LTD,360,257.4,No Offer Available,General
1396,URIMAX-Z CAP 1X10,CIPLA LTD,6500,4178.6,No Offer Available,General
1397,VALBET OIN  1TUBE,LUPIN LIMITED,65.45,36.6,No Offer Available,General
1398,VALIUM 10MG TAB,ABBOTT HEATHCARE LIMITED,103.77,74.12,No Offer Available,General
1399,VALIUM 2MG TAB 1*50STRIP,ABBOTT HEATHCARE LIMITED,800.5,514.5,No Offer Available,General
1400,VALIUM 5MG TAB 1X50STRIP,ABBOTT HEATHCARE LIMITED,18.2,13,No Offer Available,General
1401,VALPARIN 200 SYP 200ML,CIPLA LTD,145.6,93.6,No Offer Available,General
1402,VALPARIN 200 TAB (NEW) 1X15X10,SANOFI INDIA LIMITED,53.76,0,No Offer Available,General
1403,VALPARIN 200 TAB 10*10STRIP,SANOFI INDIA LIMITED,383,243.74,No Offer Available,General
1404,VALPARIN 500 TAB 10*10STRIP,SANOFI INDIA LIMITED,1362.5,867.14,No Offer Available,General
1405,VALPARIN CR 200MG 15X10STRIP,CIPLA LTD,131.5,93.92,No Offer Available,General
1406,VALPARIN CR 300MG 15*10STRIP,CIPLA LTD,102.31,73.08,No Offer Available,General
1407,VALPARIN CR 500MG 15*10STRIP,CIPLA LTD,155.9,111.36,No Offer Available,General
1408,VAXIRAB VAIL  1AMP,CADILA,351.14,240,No Offer Available,General
1409,VEET CREAM  (100GM) 100GM,RECKITT BENCKISER INDIA PVT.LTD.,280,196.57,No Offer Available,General
1410,VEET CREAM  (15GM) 15GM,RECKITT BENCKISER INDIA PVT.LTD.,54,37.81,No Offer Available,General
1411,VEET CREAM  (30GM) 30GM,RECKITT BENCKISER INDIA PVT.LTD.,99,69.31,No Offer Available,General
1412,VEET CREAM  (50GM) 50GM,RECKITT BENCKISER INDIA PVT.LTD.,145,101.79,No Offer Available,General
1413,VEET STRIPS 1X8PCS,RECKITT BENCKISER INDIA PVT.LTD.,109,74.38,No Offer Available,General
1414,VERBET 24 MG 10*10STRIP,ALBERT DAVID,1650,1040,No Offer Available,General
1415,VERTIN  8MG 15*10STRIP,ABBOTT INDIA LIMITED,176.61,110.13,No Offer Available,General
1416,VERTIN 16MG 15X10STRIP.,ABBOTT INDIA LIMITED,357.87,255.62,No Offer Available,General
1417,VERTIN 24MG 15*10STRIP,ABBOTT INDIA LIMITED,467.22,306.64,No Offer Available,General
1418,VERTIN OD 24 7*10STRIP,ABBOTT INDIA LIMITED,2580.4,1658.8,No Offer Available,General
1419,VERTIN OD 48 7*10STRIP,ABBOTT INDIA LIMITED,3596.1,2311.8,No Offer Available,General
1420,VIAGRA 100MG TAB 1X1,PFIZER LIMITED,1200,759.86,No Offer Available,General
1421,VIAGRA 50MG TAB 1X1,PFIZER LIMITED,525,332.44,No Offer Available,General
1422,VICKS ACTION 500MG TAB 1*10 TAB,RAPTAKOS.BRETT @ CO. LTD.,58,35.52,No Offer Available,General
1423,VICKS VAPORUB MINIPACK 1PCS,SANZYME,0,0,No Offer Available,General
1424,VINLEP 150MG TAB 10*10STRIP,CIPLA LTD,1176,748.44,No Offer Available,General
1425,VINLEP 300MG TAB 10*10STRIP,CIPLA LTD,2218.2,1426,No Offer Available,General
1426,VINLEP 450MG TAB 10*10STRIP,CIPLA LTD,2898.4,1863.3,No Offer Available,General
1427,VINLEP 600MG TAB 10*10STRIP,CIPLA LTD,3745,2621.71,No Offer Available,General
1428,VITAMIN A TABLET 1X25,ABBOTT HEATHCARE LIMITED,204.25,131.25,No Offer Available,General
1429,VITNEURIN AMP 1BOX,CORONA,17.65,0,No Offer Available,General
1430,VITNEURIN CZS TAB 15*10STRIP,CORONA,871.2,339.4,No Offer Available,General
1431,VOLINI GEL  4GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),10,5.79,No Offer Available,General
1432,VOLINI GEL 100GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),340,209.83,No Offer Available,General
1433,VOLINI GEL 10GM 1PAKET*5PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),44,25.46,No Offer Available,General
1434,VOLINI GEL 12GM 12GM,MANKIND,50,30,No Offer Available,General
1435,VOLINI GEL 15GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),76,46.9,No Offer Available,General
1436,VOLINI GEL 20GM 1X20GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),89,45.77,No Offer Available,General
1437,VOLINI GEL 30GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),142,101.43,No Offer Available,General
1438,VOLINI GEL 40GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),142,87.63,No Offer Available,General
1439,VOLINI GEL 50GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),205,126.51,No Offer Available,General
1440,VOLINI GEL 6GM 6GM,MANKIND,15,9.61,No Offer Available,General
1441,VOLINI GEL 75GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),265,167.13,No Offer Available,General
1442,VOLINI JOINT XPERT 20GM GEL,SUN PHARMA DISTRIBUTORS LTD (SPDL),95,0,No Offer Available,General
1443,VOLINI MAXX GEL  (30GM) 30GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),76,96.4,No Offer Available,General
1444,VOLINI MAXX SPARY (SMALL) 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),99,58,No Offer Available,General
1445,VOLINI MAXX SPARY (SMALL) 25GM 25GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),108,77.14,No Offer Available,General
1446,VOLINI SPRAY 100GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),340,209.83,No Offer Available,General
1447,VOLINI SPRAY 15G 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),70,43.2,No Offer Available,General
1448,VOLINI SPRAY 40MG 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),163,100.59,No Offer Available,General
1449,VOLINI SPRAY 42GM 1PCS,MANKIND,187,125,No Offer Available,General
1450,VOLINI SPRAY 60GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),220,135.77,No Offer Available,General
1451,VOVERAN-INJ-1ML(BOX)-90INJ 90X1ML,DR. REDDYS LABORATORIES LIMITED,35.64,0,No Offer Available,General
1452,WARF-1MG TAB 30*10STRIP,CIPLA LTD,900.4,578.8,No Offer Available,General
1453,WARF-2MG TAB 30*30STRIP,CIPLA LTD,2983.5,1917.9,No Offer Available,General
1454,WARF-3MG TAB 30*10STRIP,CIPLA LTD,1165.9,749.5,No Offer Available,General
1455,WARF-5MG TAB 30*60STRIP,CIPLA LTD,265,3382.2,No Offer Available,General
1456,WIKORYL DROP 1PCS,ALEMBIC PHARMACEUTICALS LTD,105.45,61.5,No Offer Available,General
1457,WIKORYL DS SYP60ML 1PCS,ALEMBIC PHARMACEUTICALS LTD,100.15,58.82,No Offer Available,General
1458,WIKORYL SYP 1PCS,ALEMBIC PHARMACEUTICALS LTD,91.5,52.89,No Offer Available,General
1459,WIKORYL TAB  (BIG) 15X60,ALEMBIC PHARMACEUTICALS LTD,4212,2707.8,No Offer Available,General
1460,WIKORYL TAB (SMALL) 1X30,ALEMBIC PHARMACEUTICALS LTD,2307,1335.67,No Offer Available,General
1461,WINACE-TH 4 TAB  1BOX,WIN MEDICARE,785,497.07,No Offer Available,General
1462,WINZEST PLUS TAB 1*10,WIN MEDICARE,1836,1162.6,No Offer Available,General
1463,WINZEST TAB 1X10,WIN MEDICARE,385.3,203.31,No Offer Available,General
1464,WRIST WRAP (NEOPRENE) 1,FLAMINGO,285,0,No Offer Available,General
1465,WYMOX 250 CAPSULES 15*10STRIP,PFIZER LIMITED,40.99,24.48,No Offer Available,General
1466,WYMOX 250 KID TAB 15X10STRIP,ABBOTT HEATHCARE LIMITED,40.99,24.48,No Offer Available,General
1467,WYMOX 500MG CAP 15X20STRIP,PFIZER LIMITED,123.48,66.14,No Offer Available,General
1468,WYSOLONE 10MG TAB 15*120STRIP,PFIZER LIMITED,19.95,15.35,19+1,General
1469,WYSOLONE 20MG TAB 15*105STRIP,PFIZER LIMITED,40.1,30.86,No Offer Available,General
1470,WYSOLONE 5MG TAB 15*120STRIP,PFIZER LIMITED,11.35,8.73,No Offer Available,General
1471,XINBEST CREAM 1PCS,LUPIN LIMITED,299,152.03,No Offer Available,General
1472,XONE 1GM 1PCS,ALKEM LABORATORIES LTD,60.5,19.5,No Offer Available,General
1473,XONE-XP 1.125 1PCS,ALKEM LABORATORIES LTD,182.5,70,No Offer Available,General
1474,XPRAB INJ 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),351.12,240.77,No Offer Available,General
1475,ZANOCIN 200MG TAB 10*20STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),2000,1167.81,No Offer Available,General
1476,ZANOCIN LIQUID 100MG 1X60ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),141,90.64,No Offer Available,General
1477,ZANOCIN OZ TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1750,1012.5,No Offer Available,General
1478,ZEET DX SYRUP 1PCS,GENREL,89,0,No Offer Available,General
1479,ZEET SYP 1BOX,ALEMBIC PHARMACEUTICALS LTD,133.5,84.78,No Offer Available,General
1480,ZENTEL SYP. 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,20.05,11.6,No Offer Available,General
1481,ZENTEL TAB. 10*10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,9.09,6.5,9+1,General
1482,ZERODOL-P TAB 10X10,IPCA LABORATORIES,73,52.14,No Offer Available,General
1483,ZERODOL-SP TAB 10*10,IPCA LABORATORIES,130.1,92.93,No Offer Available,General
1484,ZEROLAC 200GM 200GM,RAPTAKOS.BRETT @ CO. LTD.,305,216.49,No Offer Available,General
1485,ZEROLAC 400GM 400GM,RAPTAKOS.BRETT @ CO. LTD.,599,425.15,No Offer Available,General
1486,ZIFI 100MG SYP 30ML,FDC LIMITED,80.3,57.36,No Offer Available,General
1487,ZIFI 200MG 30X10,FDC LIMITED,109.53,78.24,No Offer Available,General
1488,ZIFI 400MG TAB 10X10,FDC LIMITED,247.52,176.8,No Offer Available,General
1489,ZIFI 50MG SYP 30ML,FDC LIMITED,54.76,39.11,9+1,General
1490,ZIFI DT 100MG TAB 10X10,FDC LIMITED,95.55,68.32,No Offer Available,General
1491,ZIFI DT 50MG TAB 10X10,FDC LIMITED,59.25,42.32,No Offer Available,General
1492,ZIFI-100(SYRUP)30ML 1X30ML,FDC LIMITED,80.3,57.36,No Offer Available,General
1493,ZIFI-CV 200MG TAB 10X10,FDC LIMITED,321.2,229.43,No Offer Available,General
1494,ZIFI-CV-100 SYP 30 ML,FDC LIMITED,175.45,0,No Offer Available,General
1495,ZIGLIM PLUS 2 MG 10 TAB,FDC LIMITED,93.15,66.8,No Offer Available,General
1496,ZIMIG 250MG TAB 7*20STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,6811,4378.5,No Offer Available,General
1497,ZIMIVIR TAB 1BOX,GLAXOSMITHKLINE PHARMACEUTICALS LTD,1855.35,1192.73,No Offer Available,General
1498,ZINTAC 150MG TAB 1X25,PLENTEOUS PHARMACEUTICALS LIMITED,682.25,203.6,No Offer Available,General
1499,ZODERM E CREAM 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,283.4,182.19,No Offer Available,General
1500,ZOLFRESH 10MG TAB 1X10STRIPS,ABBOTT INDIA LIMITED,142.96,89.25,No Offer Available,General
1501,ZOLFRESH 5MG TAB 1X10,ABBOTT INDIA LIMITED,104.32,68.47,No Offer Available,General
1502,ZOVIRAX 200MG 5X5,GLAXOSMITHKLINE PHARMACEUTICALS LTD,190.1,122.21,No Offer Available,General
1503,ZOVIRAX 400MG 10*5STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,682.1,438.49,No Offer Available,General
1504,ZOVIRAX 800MG 5*5STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,940.5,604.61,No Offer Available,General
1505,ZOVIRAX SUS 100ML,GLAXOSMITHKLINE PHARMACEUTICALS LTD,151.2,97.2,No Offer Available,General
1506,ZYLORIC 100MG TAB 10*25STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,21.17,15.13,No Offer Available,General
1507,ZYLORIC 300MG TAB 10*25STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,62.94,44.96,No Offer Available,General
1508,ZYTEE SOLUTION PCS,RAPTAKOS.BRETT @ CO. LTD.,118,84.29,No Offer Available,General
